user_id,genre_preference,avg_energy,avg_valence,avg_danceability,avg_tempo,sessions_per_month,tier,acquisition_channel,cpa_eur,monthly_revenue_eur,subscription_start,subscription_end,months_active,total_revenue_eur,churned,monthly_churn_prob,cohort_month
U008646,pop,0.828,0.783,0.758,120.0,10,free_trial,Organic Search,8.9,0.0,2023-03-18,2023-06-16,4,0.0,1,0.3506,2023-03
U008647,pop,0.794,0.562,0.707,120.0,11,annual,Paid Social,12.01,7.99,2023-09-02,,17,135.83,0,0.0127,2023-09
U008648,pop,0.663,0.659,0.677,120.0,6,monthly,Paid Social,10.4,9.99,2023-04-07,2023-04-07,1,9.99,1,0.0525,2023-04
U008649,pop,0.752,0.603,0.842,120.0,13,annual,Organic Search,4.29,7.99,2024-06-14,,7,55.93,0,0.0127,2024-06
U008650,pop,0.808,0.752,0.673,120.0,16,monthly,Paid Social,19.38,9.99,2023-01-20,,24,239.76,0,0.0446,2023-01
U008651,pop,0.74,0.68,0.674,120.0,11,monthly,Paid Social,19.39,9.99,2024-03-28,2024-05-27,3,29.97,1,0.0446,2024-03
U008652,pop,0.803,0.646,0.691,120.0,8,monthly,Organic Search,5.86,9.99,2024-03-26,2024-05-25,3,29.97,1,0.0525,2024-03
U008653,pop,0.801,0.634,0.791,120.0,13,monthly,Paid Social,20.01,9.99,2023-07-28,2024-10-20,16,159.84,1,0.0446,2023-07
U008654,pop,0.689,0.587,0.668,120.0,16,monthly,Referral,2.73,9.99,2023-12-03,2024-10-28,12,119.88,1,0.0595,2023-12
U008655,pop,0.719,0.75,0.774,120.0,8,free_trial,Organic Search,4.05,0.0,2023-05-03,2023-06-02,2,0.0,1,0.4125,2023-05
U008656,pop,0.826,0.612,0.689,120.0,9,free_trial,Direct,2.18,0.0,2023-10-25,2023-10-25,1,0.0,1,0.4125,2023-10
U008657,pop,0.809,0.705,0.695,120.0,12,monthly,Direct,1.73,9.99,2024-03-05,,11,109.89,0,0.0446,2024-03
U008658,pop,0.819,0.561,0.724,120.0,9,free_trial,Paid Social,15.17,0.0,2024-03-15,2024-06-13,4,0.0,1,0.4125,2024-03
U008659,pop,0.788,0.688,0.745,120.0,13,free_trial,Referral,4.96,0.0,2023-11-24,2024-05-22,7,0.0,1,0.3506,2023-11
U008660,pop,0.784,0.648,0.658,120.0,10,annual,Direct,1.75,7.99,2023-12-25,2024-08-21,9,71.91,1,0.0127,2023-12
U008661,pop,0.797,0.568,0.815,120.0,12,monthly,Paid Search,22.61,9.99,2024-02-03,,12,119.88,0,0.0446,2024-02
U008662,pop,0.725,0.737,0.836,120.0,11,annual,Paid Social,19.75,7.99,2023-11-22,,14,111.86,0,0.0127,2023-11
U008663,pop,0.676,0.649,0.679,120.0,11,annual,Organic Search,8.07,7.99,2023-12-14,2024-07-11,8,63.92,1,0.0127,2023-12
U008664,pop,0.69,0.736,0.747,120.0,13,monthly,Organic Search,4.57,9.99,2023-07-22,2024-07-16,13,129.87,1,0.0446,2023-07
U008665,pop,0.708,0.653,0.836,120.0,12,monthly,Direct,1.95,9.99,2024-04-30,,9,89.91,0,0.0446,2024-04
U008666,pop,0.757,0.647,0.677,120.0,12,annual,Paid Social,13.9,7.99,2023-12-07,,14,111.86,0,0.0127,2023-12
U008667,pop,0.665,0.627,0.775,120.0,12,free_trial,Organic Search,8.94,0.0,2024-01-01,2024-06-29,7,0.0,1,0.3506,2024-01
U008668,pop,0.731,0.645,0.707,120.0,12,monthly,Referral,3.65,9.99,2023-05-05,,21,209.79,0,0.0446,2023-05
U008669,pop,0.837,0.68,0.774,120.0,12,annual,Referral,3.87,7.99,2024-03-12,,10,79.9,0,0.0127,2024-03
U008670,pop,0.805,0.763,0.732,120.0,11,free_trial,Paid Social,13.78,0.0,2024-06-23,2024-08-22,3,0.0,1,0.3506,2024-06
U008671,pop,0.832,0.612,0.665,120.0,10,monthly,Paid Social,20.4,9.99,2023-04-03,2024-06-26,16,159.84,1,0.0446,2023-04
U008672,pop,0.734,0.713,0.753,120.0,10,annual,Paid Search,24.73,7.99,2023-06-11,,19,151.81,0,0.0127,2023-06
U008673,pop,0.803,0.677,0.828,120.0,10,monthly,Referral,3.95,9.99,2024-06-05,,7,69.93,0,0.0446,2024-06
U008674,pop,0.714,0.711,0.689,120.0,13,monthly,Paid Social,17.24,9.99,2023-01-08,,25,249.75,0,0.0446,2023-01
U008675,pop,0.65,0.559,0.758,120.0,12,monthly,Organic Search,6.95,9.99,2023-09-05,,17,169.83,0,0.0446,2023-09
U008676,pop,0.653,0.797,0.769,120.0,12,annual,Organic Search,8.58,7.99,2023-02-02,2023-06-02,5,39.95,1,0.0127,2023-02
U008677,pop,0.682,0.705,0.752,120.0,5,monthly,Paid Search,17.84,9.99,2024-02-12,,11,109.89,0,0.0525,2024-02
U008678,pop,0.696,0.695,0.838,120.0,10,monthly,Direct,0.55,9.99,2024-05-19,,8,79.92,0,0.0446,2024-05
U008679,pop,0.832,0.632,0.798,120.0,5,monthly,Paid Social,13.59,9.99,2023-03-03,,23,229.77,0,0.0525,2023-03
U008680,pop,0.768,0.732,0.71,120.0,9,monthly,Paid Search,23.8,9.99,2024-05-24,2024-05-24,1,9.99,1,0.0525,2024-05
U008681,pop,0.716,0.784,0.71,120.0,9,free_trial,Organic Search,3.97,0.0,2023-08-12,2023-08-12,1,0.0,1,0.4125,2023-08
U008682,pop,0.702,0.752,0.748,120.0,13,monthly,Referral,3.31,9.99,2024-04-08,,9,89.91,0,0.0446,2024-04
U008683,pop,0.816,0.78,0.702,120.0,13,annual,Paid Social,20.9,7.99,2023-09-28,,16,127.84,0,0.0127,2023-09
U008684,pop,0.803,0.716,0.73,120.0,11,monthly,Paid Search,23.13,9.99,2023-01-26,,24,239.76,0,0.0446,2023-01
U008685,pop,0.77,0.687,0.828,120.0,15,annual,Direct,2.18,7.99,2024-06-27,,7,55.93,0,0.0127,2024-06
U008686,pop,0.689,0.575,0.66,120.0,9,free_trial,Organic Search,6.2,0.0,2023-05-27,2023-05-27,1,0.0,1,0.55,2023-05
U008687,pop,0.72,0.601,0.82,120.0,9,free_trial,Organic Search,6.15,0.0,2024-06-26,2024-06-26,1,0.0,1,0.4125,2024-06
U008688,pop,0.823,0.781,0.706,120.0,11,free_trial,Organic Search,5.02,0.0,2023-01-10,2023-01-10,1,0.0,1,0.3506,2023-01
U008689,pop,0.825,0.722,0.663,120.0,13,free_trial,Paid Search,28.82,0.0,2024-04-08,2024-10-05,7,0.0,1,0.3506,2024-04
U008690,pop,0.731,0.637,0.787,120.0,15,annual,Paid Search,28.05,7.99,2024-06-12,,7,55.93,0,0.0127,2024-06
U008691,pop,0.804,0.789,0.823,120.0,16,free_trial,Paid Search,18.46,0.0,2024-04-13,2024-12-09,9,0.0,1,0.3506,2024-04
U008692,pop,0.757,0.597,0.665,120.0,11,monthly,Organic Search,4.01,9.99,2023-03-22,2023-06-20,4,39.96,1,0.0446,2023-03
U008693,pop,0.688,0.629,0.827,120.0,10,annual,Paid Social,13.24,7.99,2023-08-01,2024-08-25,14,111.86,1,0.0127,2023-08
U008694,pop,0.704,0.582,0.757,120.0,17,free_trial,Paid Search,32.31,0.0,2023-06-13,2023-07-13,2,0.0,1,0.3506,2023-06
U008695,pop,0.777,0.665,0.67,120.0,13,annual,Paid Social,20.69,7.99,2023-01-23,,24,191.76,0,0.0127,2023-01
U008696,pop,0.747,0.668,0.75,120.0,14,monthly,Organic Search,6.98,9.99,2023-03-12,2024-01-06,11,109.89,1,0.0446,2023-03
U008697,pop,0.671,0.693,0.728,120.0,10,monthly,Referral,5.33,9.99,2023-03-11,,23,229.77,0,0.0446,2023-03
U008698,pop,0.722,0.76,0.801,120.0,11,free_trial,Paid Social,21.44,0.0,2023-04-20,2023-04-20,1,0.0,1,0.3506,2023-04
U008699,pop,0.733,0.569,0.764,120.0,19,monthly,Paid Search,33.91,9.99,2023-10-25,2024-01-23,4,39.96,1,0.0446,2023-10
U008700,pop,0.795,0.688,0.847,120.0,18,annual,Referral,3.62,7.99,2024-06-03,,8,63.92,0,0.0127,2024-06
U008701,pop,0.69,0.682,0.719,120.0,7,monthly,Referral,4.22,9.99,2023-05-04,2024-10-25,19,189.81,1,0.0525,2023-05
U008702,pop,0.677,0.567,0.699,120.0,11,monthly,Referral,3.6,9.99,2024-04-01,2024-05-31,3,29.97,1,0.0595,2024-04
U008703,pop,0.68,0.582,0.673,120.0,20,free_trial,Paid Social,10.49,0.0,2024-03-11,2024-03-11,1,0.0,1,0.33,2024-03
U008704,pop,0.836,0.68,0.667,120.0,10,monthly,Referral,3.84,9.99,2023-02-23,2024-02-18,13,129.87,1,0.0446,2023-02
U008705,pop,0.709,0.759,0.84,120.0,10,monthly,Organic Search,3.96,9.99,2024-02-07,,11,109.89,0,0.0446,2024-02
U008706,pop,0.795,0.619,0.67,120.0,7,monthly,Organic Search,7.21,9.99,2024-04-09,,9,89.91,0,0.0525,2024-04
U008707,pop,0.836,0.652,0.691,120.0,10,monthly,Organic Search,7.87,9.99,2023-08-09,,18,179.82,0,0.0446,2023-08
U008708,pop,0.814,0.71,0.723,120.0,9,annual,Paid Social,18.97,7.99,2023-02-03,2023-03-05,2,15.98,1,0.015,2023-02
U008709,pop,0.754,0.584,0.726,120.0,17,monthly,Paid Social,14.22,9.99,2023-06-07,2023-08-06,3,29.97,1,0.0446,2023-06
U008710,pop,0.77,0.79,0.85,120.0,10,monthly,Organic Search,8.16,9.99,2023-10-17,,15,149.85,0,0.0446,2023-10
U008711,pop,0.81,0.651,0.694,120.0,8,annual,Paid Social,21.35,7.99,2023-04-03,,22,175.78,0,0.015,2023-04
U008712,pop,0.814,0.721,0.66,120.0,9,annual,Paid Search,16.29,7.99,2023-05-14,,20,159.8,0,0.015,2023-05
U008713,pop,0.751,0.614,0.758,120.0,12,monthly,Organic Search,3.52,9.99,2024-01-11,2024-02-10,2,19.98,1,0.0446,2024-01
U008714,pop,0.846,0.765,0.839,120.0,8,annual,Referral,4.95,7.99,2023-12-11,,13,103.87,0,0.015,2023-12
U008715,pop,0.845,0.56,0.849,120.0,14,monthly,Paid Search,12.06,9.99,2023-05-25,,20,199.8,0,0.0446,2023-05
U008716,pop,0.848,0.782,0.846,120.0,13,monthly,Direct,0.5,9.99,2024-04-26,2024-12-22,9,89.91,1,0.0446,2024-04
U008717,pop,0.685,0.646,0.697,120.0,18,monthly,Organic Search,8.31,9.99,2023-07-13,,18,179.82,0,0.0446,2023-07
U008718,pop,0.777,0.702,0.7,120.0,14,annual,Paid Search,15.83,7.99,2023-01-10,,25,199.75,0,0.0127,2023-01
U008719,pop,0.74,0.61,0.736,120.0,10,annual,Organic Search,5.5,7.99,2024-05-07,,8,63.92,0,0.0127,2024-05
U008720,pop,0.788,0.765,0.714,120.0,15,monthly,Paid Search,22.14,9.99,2024-03-23,2024-05-22,3,29.97,1,0.0446,2024-03
U008721,pop,0.713,0.765,0.682,120.0,17,monthly,Paid Search,13.72,9.99,2023-01-09,,25,249.75,0,0.0446,2023-01
U008722,pop,0.703,0.699,0.769,120.0,9,monthly,Organic Search,5.74,9.99,2024-01-07,,12,119.88,0,0.0525,2024-01
U008723,pop,0.652,0.695,0.812,120.0,14,monthly,Organic Search,9.45,9.99,2023-03-13,2023-10-09,8,79.92,1,0.0446,2023-03
U008724,pop,0.689,0.771,0.826,120.0,11,annual,Paid Social,23.72,7.99,2024-02-25,,11,87.89,0,0.0127,2024-02
U008725,pop,0.813,0.693,0.764,120.0,8,monthly,Referral,5.38,9.99,2023-11-10,2024-02-08,4,39.96,1,0.0525,2023-11
U008726,pop,0.652,0.741,0.753,120.0,12,annual,Organic Search,5.95,7.99,2023-12-20,,13,103.87,0,0.0127,2023-12
U008727,pop,0.733,0.754,0.771,120.0,15,free_trial,Paid Social,18.23,0.0,2023-10-28,2023-12-27,3,0.0,1,0.3506,2023-10
U008728,pop,0.754,0.794,0.813,120.0,14,annual,Paid Search,19.35,7.99,2024-06-06,,7,55.93,0,0.0127,2024-06
U008729,pop,0.804,0.688,0.811,120.0,6,monthly,Organic Search,1.4,9.99,2024-05-13,,8,79.92,0,0.0525,2024-05
U008730,pop,0.793,0.769,0.792,120.0,9,monthly,Paid Search,22.53,9.99,2024-03-02,2024-04-01,2,19.98,1,0.0525,2024-03
U008731,pop,0.849,0.785,0.774,120.0,14,monthly,Referral,2.97,9.99,2023-10-07,2023-12-06,3,29.97,1,0.0446,2023-10
U008732,pop,0.686,0.794,0.833,120.0,17,free_trial,Paid Search,26.72,0.0,2024-01-12,2024-01-12,1,0.0,1,0.3506,2024-01
U008733,pop,0.743,0.567,0.721,120.0,14,free_trial,Paid Social,14.3,0.0,2024-04-07,2024-08-05,5,0.0,1,0.3506,2024-04
U008734,pop,0.66,0.604,0.737,120.0,5,monthly,Paid Search,20.91,9.99,2023-09-25,2024-06-21,10,99.9,1,0.0525,2023-09
U008735,pop,0.785,0.66,0.719,120.0,10,annual,Paid Social,22.94,7.99,2024-03-27,,10,79.9,0,0.0127,2024-03
U008736,pop,0.729,0.604,0.751,120.0,16,monthly,Referral,5.07,9.99,2023-09-04,2024-02-01,6,59.94,1,0.0446,2023-09
U008737,pop,0.707,0.651,0.662,120.0,11,annual,Organic Search,4.1,7.99,2024-05-10,,8,63.92,0,0.0127,2024-05
U008738,pop,0.74,0.583,0.706,120.0,13,monthly,Direct,1.23,9.99,2024-04-10,2024-07-09,4,39.96,1,0.0446,2024-04
U008739,pop,0.667,0.785,0.843,120.0,20,annual,Paid Social,20.73,7.99,2023-04-03,,22,175.78,0,0.009,2023-04
U008740,pop,0.713,0.754,0.669,120.0,10,annual,Organic Search,3.83,7.99,2023-03-31,2023-11-26,9,71.91,1,0.0127,2023-03
U008741,pop,0.69,0.756,0.684,120.0,17,monthly,Paid Social,7.91,9.99,2023-04-30,2023-06-29,3,29.97,1,0.0446,2023-04
U008742,pop,0.764,0.553,0.653,120.0,12,annual,Referral,3.98,7.99,2023-08-25,2024-07-20,12,95.88,1,0.0127,2023-08
U008743,pop,0.701,0.648,0.682,120.0,15,annual,Paid Social,19.33,7.99,2024-03-28,,10,79.9,0,0.0127,2024-03
U008744,pop,0.801,0.756,0.659,120.0,12,annual,Paid Social,20.17,7.99,2023-08-21,,17,135.83,0,0.0127,2023-08
U008745,pop,0.717,0.556,0.797,120.0,16,monthly,Paid Search,23.39,9.99,2023-03-23,2024-08-14,18,179.82,1,0.0446,2023-03
U008746,pop,0.653,0.734,0.827,120.0,7,annual,Organic Search,4.17,7.99,2023-11-08,,14,111.86,0,0.015,2023-11
U008747,pop,0.763,0.553,0.767,120.0,11,annual,Referral,4.08,7.99,2023-04-02,,22,175.78,0,0.0127,2023-04
U008748,pop,0.678,0.576,0.804,120.0,16,annual,Organic Search,7.22,7.99,2023-08-20,,17,135.83,0,0.0127,2023-08
U008749,pop,0.846,0.78,0.74,120.0,20,free_trial,Paid Search,11.39,0.0,2023-02-07,2023-03-09,2,0.0,1,0.2475,2023-02
U008750,pop,0.835,0.663,0.79,120.0,13,monthly,Organic Search,8.07,9.99,2024-03-05,,11,109.89,0,0.0446,2024-03
U008751,pop,0.824,0.748,0.802,120.0,16,free_trial,Paid Search,25.07,0.0,2024-06-03,2024-07-03,2,0.0,1,0.3506,2024-06
U008752,pop,0.753,0.73,0.745,120.0,13,monthly,Paid Search,23.73,9.99,2023-06-30,2024-10-22,17,169.83,1,0.0446,2023-06
U008753,pop,0.702,0.619,0.662,120.0,9,annual,Organic Search,8.88,7.99,2023-03-15,,22,175.78,0,0.015,2023-03
U008754,pop,0.84,0.71,0.685,120.0,13,free_trial,Paid Search,19.95,0.0,2023-08-17,2023-10-16,3,0.0,1,0.3506,2023-08
U008755,pop,0.839,0.647,0.759,120.0,14,monthly,Organic Search,3.51,9.99,2023-08-09,2023-11-07,4,39.96,1,0.0446,2023-08
U008756,pop,0.838,0.797,0.706,120.0,9,annual,Direct,1.66,7.99,2023-02-07,,24,191.76,0,0.015,2023-02
U008757,pop,0.765,0.6,0.765,120.0,9,monthly,Paid Social,15.5,9.99,2023-03-26,,22,219.78,0,0.0525,2023-03
U008758,pop,0.802,0.779,0.719,120.0,15,free_trial,Paid Search,21.43,0.0,2024-03-05,2024-04-04,2,0.0,1,0.3506,2024-03
U008759,pop,0.77,0.8,0.686,120.0,10,monthly,Paid Search,16.85,9.99,2023-03-24,,22,219.78,0,0.0446,2023-03
U008760,pop,0.816,0.663,0.738,120.0,18,annual,Direct,2.72,7.99,2023-05-11,,21,167.79,0,0.0127,2023-05
U008761,pop,0.807,0.617,0.804,120.0,22,free_trial,Paid Social,15.98,0.0,2023-05-10,2023-07-09,3,0.0,1,0.2475,2023-05
U008762,pop,0.751,0.799,0.847,120.0,15,monthly,Paid Search,22.58,9.99,2024-03-21,,10,99.9,0,0.0446,2024-03
U008763,pop,0.681,0.64,0.699,120.0,8,free_trial,Paid Social,18.51,0.0,2024-03-26,2024-10-22,8,0.0,1,0.4125,2024-03
U008764,pop,0.689,0.659,0.792,120.0,17,monthly,Referral,3.08,9.99,2024-02-03,,12,119.88,0,0.0446,2024-02
U008765,pop,0.801,0.782,0.811,120.0,13,monthly,Paid Search,27.32,9.99,2023-09-01,2024-04-28,9,89.91,1,0.0446,2023-09
U008766,pop,0.682,0.689,0.739,120.0,8,monthly,Paid Social,22.7,9.99,2023-06-24,2024-07-18,14,139.86,1,0.0525,2023-06
U008767,pop,0.797,0.688,0.756,120.0,13,monthly,Paid Social,19.95,9.99,2023-04-20,2024-10-11,19,189.81,1,0.0446,2023-04
U008768,pop,0.824,0.618,0.659,120.0,13,monthly,Organic Search,4.82,9.99,2023-12-02,2024-08-28,10,99.9,1,0.0446,2023-12
U008769,pop,0.798,0.652,0.673,120.0,13,monthly,Paid Social,23.7,9.99,2024-05-31,2024-11-27,7,69.93,1,0.0446,2024-05
U008770,pop,0.834,0.781,0.751,120.0,13,monthly,Referral,3.41,9.99,2024-02-05,,12,119.88,0,0.0446,2024-02
U008771,pop,0.664,0.73,0.781,120.0,10,annual,Paid Social,21.46,7.99,2023-02-25,,23,183.77,0,0.0127,2023-02
U008772,pop,0.765,0.775,0.699,120.0,5,annual,Organic Search,8.04,7.99,2023-09-02,,17,135.83,0,0.015,2023-09
U008773,pop,0.762,0.682,0.783,120.0,19,monthly,Organic Search,3.44,9.99,2023-08-22,,17,169.83,0,0.0446,2023-08
U008774,pop,0.71,0.66,0.669,120.0,15,free_trial,Organic Search,8.78,0.0,2024-01-27,2024-02-26,2,0.0,1,0.3506,2024-01
U008775,pop,0.689,0.628,0.83,120.0,9,monthly,Organic Search,4.35,9.99,2024-03-27,,10,99.9,0,0.0525,2024-03
U008776,pop,0.716,0.782,0.652,120.0,11,monthly,Organic Search,0.98,9.99,2023-02-01,2023-05-02,4,39.96,1,0.0446,2023-02
U008777,pop,0.701,0.644,0.804,120.0,7,free_trial,Paid Social,20.98,0.0,2023-06-11,2023-06-11,1,0.0,1,0.4125,2023-06
U008778,pop,0.667,0.629,0.805,120.0,9,monthly,Paid Search,15.33,9.99,2023-02-21,,23,229.77,0,0.0525,2023-02
U008779,pop,0.838,0.789,0.817,120.0,9,free_trial,Organic Search,5.84,0.0,2023-09-30,2023-09-30,1,0.0,1,0.4125,2023-09
U008780,pop,0.67,0.721,0.733,120.0,15,monthly,Paid Search,25.05,9.99,2023-07-06,,19,189.81,0,0.0446,2023-07
U008781,pop,0.694,0.786,0.707,120.0,14,annual,Referral,3.03,7.99,2024-06-14,,7,55.93,0,0.0127,2024-06
U008782,pop,0.713,0.634,0.712,120.0,12,monthly,Referral,4.26,9.99,2024-04-11,,9,89.91,0,0.0446,2024-04
U008783,pop,0.748,0.652,0.812,120.0,12,annual,Paid Search,22.93,7.99,2024-02-02,,12,95.88,0,0.0127,2024-02
U008784,pop,0.686,0.698,0.717,120.0,11,monthly,Referral,4.28,9.99,2023-04-10,,22,219.78,0,0.0446,2023-04
U008785,pop,0.796,0.641,0.822,120.0,16,monthly,Paid Search,28.95,9.99,2023-10-22,,15,149.85,0,0.0446,2023-10
U008786,pop,0.726,0.75,0.666,120.0,8,monthly,Paid Search,25.2,9.99,2024-04-15,2024-08-13,5,49.95,1,0.0525,2024-04
U008787,pop,0.696,0.576,0.849,120.0,13,monthly,Referral,4.58,9.99,2023-11-19,2024-07-16,9,89.91,1,0.0446,2023-11
U008788,pop,0.848,0.791,0.688,120.0,13,monthly,Referral,4.04,9.99,2023-04-23,2023-12-19,9,89.91,1,0.0446,2023-04
U008789,pop,0.764,0.763,0.712,120.0,13,free_trial,Referral,4.75,0.0,2024-01-04,2024-05-03,5,0.0,1,0.3506,2024-01
U008790,pop,0.766,0.601,0.688,120.0,13,free_trial,Paid Social,19.18,0.0,2023-04-02,2023-11-28,9,0.0,1,0.3506,2023-04
U008791,pop,0.741,0.631,0.675,120.0,12,monthly,Paid Search,17.15,9.99,2023-08-17,2023-08-17,1,9.99,1,0.0446,2023-08
U008792,pop,0.817,0.58,0.837,120.0,12,free_trial,Direct,3.09,0.0,2023-01-03,2023-06-02,6,0.0,1,0.3506,2023-01
U008793,pop,0.79,0.638,0.832,120.0,13,monthly,Referral,3.05,9.99,2024-01-28,,12,119.88,0,0.0446,2024-01
U008794,pop,0.667,0.789,0.801,120.0,18,annual,Organic Search,4.49,7.99,2024-03-13,2024-08-10,6,47.94,1,0.0127,2024-03
U008795,pop,0.739,0.741,0.669,120.0,7,monthly,Direct,2.71,9.99,2024-03-20,,10,99.9,0,0.0525,2024-03
U008796,pop,0.842,0.578,0.749,120.0,21,annual,Paid Search,22.04,7.99,2024-01-31,,12,95.88,0,0.009,2024-01
U008797,pop,0.659,0.796,0.805,120.0,12,free_trial,Paid Search,19.95,0.0,2024-03-25,2024-03-25,1,0.0,1,0.3506,2024-03
U008798,pop,0.676,0.66,0.765,120.0,10,free_trial,Direct,4.14,0.0,2023-09-01,2023-11-30,4,0.0,1,0.3506,2023-09
U008799,pop,0.717,0.617,0.831,120.0,12,monthly,Referral,4.23,9.99,2023-06-10,2024-05-05,12,119.88,1,0.0446,2023-06
U008800,pop,0.837,0.659,0.829,120.0,12,annual,Direct,0.5,7.99,2023-04-02,,22,175.78,0,0.0127,2023-04
U008801,pop,0.664,0.668,0.657,120.0,12,monthly,Organic Search,11.32,9.99,2023-08-10,,17,169.83,0,0.0446,2023-08
U008802,pop,0.66,0.742,0.665,120.0,10,monthly,Paid Search,22.8,9.99,2024-05-13,2024-05-13,1,9.99,1,0.0446,2024-05
U008803,pop,0.773,0.616,0.701,120.0,12,monthly,Paid Social,20.75,9.99,2023-03-21,,22,219.78,0,0.0446,2023-03
U008804,pop,0.677,0.731,0.795,120.0,12,annual,Referral,3.78,7.99,2024-01-07,,12,95.88,0,0.0127,2024-01
U008805,pop,0.818,0.582,0.656,120.0,12,free_trial,Organic Search,6.4,0.0,2023-07-11,2023-08-10,2,0.0,1,0.3506,2023-07
U008806,pop,0.731,0.7,0.805,120.0,8,monthly,Paid Social,17.47,9.99,2023-12-01,,14,139.86,0,0.0525,2023-12
U008807,pop,0.697,0.595,0.682,120.0,10,annual,Paid Social,18.12,7.99,2024-01-31,,12,95.88,0,0.0127,2024-01
U008808,pop,0.737,0.626,0.688,120.0,13,monthly,Referral,2.54,9.99,2024-04-24,2024-10-21,7,69.93,1,0.0446,2024-04
U008809,pop,0.696,0.775,0.711,120.0,16,monthly,Paid Social,19.11,9.99,2023-11-26,2023-11-26,1,9.99,1,0.0446,2023-11
U008810,pop,0.713,0.569,0.674,120.0,12,annual,Organic Search,4.96,7.99,2023-12-12,,13,103.87,0,0.0127,2023-12
U008811,pop,0.68,0.597,0.814,120.0,10,free_trial,Organic Search,7.33,0.0,2023-11-25,2023-11-25,1,0.0,1,0.3506,2023-11
U008812,pop,0.737,0.583,0.848,120.0,11,annual,Organic Search,2.06,7.99,2023-09-24,,16,127.84,0,0.0127,2023-09
U008813,pop,0.686,0.622,0.662,120.0,11,monthly,Paid Social,20.99,9.99,2023-03-20,2023-06-18,4,39.96,1,0.0446,2023-03
U008814,pop,0.849,0.633,0.69,120.0,15,annual,Paid Search,32.95,7.99,2023-06-03,2024-03-29,11,87.89,1,0.0127,2023-06
U008815,pop,0.794,0.588,0.844,120.0,6,monthly,Organic Search,1.42,9.99,2023-02-18,2023-12-15,11,109.89,1,0.0525,2023-02
U008816,pop,0.768,0.791,0.804,120.0,13,free_trial,Referral,5.1,0.0,2023-01-19,2023-01-19,1,0.0,1,0.3506,2023-01
U008817,pop,0.662,0.668,0.83,120.0,9,monthly,Referral,2.9,9.99,2023-02-16,2024-04-11,15,149.85,1,0.0525,2023-02
U008818,pop,0.656,0.564,0.721,120.0,10,monthly,Direct,1.95,9.99,2024-05-05,,9,89.91,0,0.0595,2024-05
U008819,pop,0.726,0.746,0.797,120.0,8,annual,Paid Social,18.27,7.99,2023-06-27,,19,151.81,0,0.015,2023-06
U008820,pop,0.846,0.742,0.845,120.0,16,free_trial,Referral,4.53,0.0,2023-10-13,2024-03-11,6,0.0,1,0.3506,2023-10
U008821,pop,0.715,0.752,0.656,120.0,8,annual,Referral,4.79,7.99,2024-02-01,2024-03-02,2,15.98,1,0.015,2024-02
U008822,pop,0.693,0.636,0.721,120.0,11,annual,Direct,1.84,7.99,2023-06-11,,19,151.81,0,0.0127,2023-06
U008823,pop,0.828,0.563,0.814,120.0,8,monthly,Direct,1.16,9.99,2023-11-24,,14,139.86,0,0.0525,2023-11
U008824,pop,0.651,0.742,0.652,120.0,13,annual,Organic Search,3.63,7.99,2023-11-22,,14,111.86,0,0.0127,2023-11
U008825,pop,0.703,0.618,0.669,120.0,9,monthly,Organic Search,8.8,9.99,2024-01-14,2024-01-14,1,9.99,1,0.0525,2024-01
U008826,pop,0.684,0.778,0.798,120.0,10,monthly,Organic Search,6.67,9.99,2023-04-30,,21,209.79,0,0.0446,2023-04
U008827,pop,0.758,0.569,0.803,120.0,13,monthly,Referral,3.47,9.99,2023-01-03,,25,249.75,0,0.0446,2023-01
U008828,pop,0.744,0.586,0.769,120.0,10,monthly,Paid Social,15.39,9.99,2023-04-12,,21,209.79,0,0.0446,2023-04
U008829,pop,0.772,0.727,0.79,120.0,15,monthly,Organic Search,7.48,9.99,2023-03-25,,22,219.78,0,0.0446,2023-03
U008830,pop,0.653,0.763,0.839,120.0,12,monthly,Paid Search,22.05,9.99,2023-01-28,,24,239.76,0,0.0446,2023-01
U008831,pop,0.815,0.649,0.697,120.0,7,monthly,Paid Social,10.38,9.99,2023-01-23,2023-05-23,5,49.95,1,0.0525,2023-01
U008832,pop,0.784,0.681,0.673,120.0,13,free_trial,Organic Search,2.7,0.0,2023-10-24,2024-03-22,6,0.0,1,0.3506,2023-10
U008833,pop,0.671,0.599,0.777,120.0,7,free_trial,Paid Search,20.65,0.0,2023-01-09,2023-01-09,1,0.0,1,0.4125,2023-01
U008834,pop,0.789,0.797,0.774,120.0,15,free_trial,Paid Social,13.09,0.0,2023-10-25,2023-10-25,1,0.0,1,0.3506,2023-10
U008835,pop,0.834,0.643,0.817,120.0,18,monthly,Paid Social,16.73,9.99,2024-04-16,2024-06-15,3,29.97,1,0.0446,2024-04
U008836,pop,0.806,0.621,0.774,120.0,12,monthly,Paid Search,14.99,9.99,2024-05-30,2024-08-28,4,39.96,1,0.0446,2024-05
U008837,pop,0.781,0.717,0.781,120.0,8,annual,Direct,1.23,7.99,2023-03-27,2024-01-21,11,87.89,1,0.015,2023-03
U008838,pop,0.694,0.557,0.726,120.0,10,annual,Paid Social,10.5,7.99,2024-04-11,,9,71.91,0,0.0127,2024-04
U008839,pop,0.828,0.727,0.681,120.0,7,annual,Organic Search,7.36,7.99,2023-06-26,,19,151.81,0,0.015,2023-06
